NIS_CD,GENDER_CD,AGE_CD,ADULT_FL(18+),SENIOR_FL(65+),POPULATION_NBR,MUNICIPALITY,PROVINCE,REGION,EERSTELIJNSZONE,FULLY_VACCINATED_AMT,PARTLY_VACCINATED_AMT,FULLY_VACCINATED_AZ_AMT,PARTLY_VACCINATED_AZ_AMT,FULLY_VACCINATED_PF_AMT,PARTLY_VACCINATED_PF_AMT,FULLY_VACCINATED_MO_AMT,PARTLY_VACCINATED_MO_AMT,FULLY_VACCINATED_JJ_AMT,PARTLY_VACCINATED_JJ_AMT
37012,V,10-19,1,0,45,Ruiselede,West-Vlaanderen,Vlaams Gewest,RITS,5,2,0,2,5,0,0,0,0,0
38002,V,0-9,0,0,273,Alveringem,West-Vlaanderen,Vlaams Gewest,Westkust&Polder,0,0,0,0,0,0,0,0,0,0
41002,M,80-89,1,1,1754,Aalst,Oost-Vlaanderen,Vlaams Gewest,Regio Aalst,169,1400,0,689,168,706,1,5,0,0
44034,M,70-79,1,1,951,Lochristi,Oost-Vlaanderen,Vlaams Gewest,Scheldekracht,24,240,0,54,24,186,0,0,0,0
33037,V,60-69,1,0,357,Zonnebeke,West-Vlaanderen,Vlaams Gewest,Westhoek,38,18,0,12,35,6,3,0,0,0
35002,M,90-100+,1,1,40,Bredene,West-Vlaanderen,Vlaams Gewest,Oostende-Bredene,21,43,0,0,21,43,0,0,0,0
35006,V,60-69,1,1,374,Ichtegem,West-Vlaanderen,Vlaams Gewest,Houtland en Polder,22,9,0,8,22,1,0,0,0,0
36006,V,30-39,1,0,547,Hooglede,West-Vlaanderen,Vlaams Gewest,Midden WVL,88,54,0,50,87,4,1,0,0,0
42011,V,60-69,1,0,576,Lebbeke,Oost-Vlaanderen,Vlaams Gewest,Dender,67,20,0,17,65,2,2,1,0,0
44064,V,90-100+,1,1,82,Sint-Martens-Latem,Oost-Vlaanderen,Vlaams Gewest,Schelde-Leie,38,52,0,46,38,6,0,0,0,0
45060,M,10-19,1,0,75,Kluisbergen,Oost-Vlaanderen,Vlaams Gewest,Vlaamse Ardennen,0,1,0,1,0,0,0,0,0,0
44012,V,10-19,1,0,122,De Pinte,Oost-Vlaanderen,Vlaams Gewest,Schelde-Leie,2,1,0,1,2,0,0,0,0,0
46024,M,50-59,1,0,1382,Stekene,Oost-Vlaanderen,Vlaams Gewest,N-O-Waasland,41,41,0,35,37,4,4,2,0,0
71037,V,70-79,1,1,654,Lummen,Limburg,Vlaams Gewest,MidWestLim,35,273,0,38,35,235,0,0,0,0
23033,V,60-69,1,0,353,Hoeilaart,Vlaams-Brabant,Vlaams Gewest,Druivenstreek,41,27,0,17,40,9,1,1,0,0
23086,V,60-69,1,1,493,Ternat,Vlaams-Brabant,Vlaams Gewest,Pajottenland,26,12,0,11,25,1,1,0,0,0
33029,M,90-100+,1,1,74,Wervik,West-Vlaanderen,Vlaams Gewest,Regio Menen,38,52,0,51,38,1,0,0,0,0
37018,M,50-59,1,0,1096,Wingene,West-Vlaanderen,Vlaams Gewest,RITS,23,42,0,31,21,8,2,3,0,0
38025,V,30-39,1,0,646,Veurne,West-Vlaanderen,Vlaams Gewest,Westkust&Polder,106,91,0,75,80,13,26,3,0,0
41048,M,30-39,1,0,2276,Ninove,Oost-Vlaanderen,Vlaams Gewest,Dender Zuid,48,67,0,46,45,20,3,1,0,0
45065,V,70-79,1,1,313,Zwalm,Oost-Vlaanderen,Vlaams Gewest,Vlaamse Ardennen,15,9,0,2,15,6,0,1,0,0
45065,M,20-29,1,0,369,Zwalm,Oost-Vlaanderen,Vlaams Gewest,Vlaamse Ardennen,10,14,0,11,9,2,1,1,0,0
46013,M,20-29,1,0,967,Kruibeke,Oost-Vlaanderen,Vlaams Gewest,N-O-Waasland,37,37,0,29,36,5,1,3,0,0
41011,M,80-89,1,1,350,Denderleeuw,Oost-Vlaanderen,Vlaams Gewest,Regio Aalst,30,287,0,139,30,147,0,1,0,0
44073,V,60-69,1,1,216,Wachtebeke,Oost-Vlaanderen,Vlaams Gewest,Scheldekracht,5,12,0,6,5,6,0,0,0,0
73066,V,20-29,1,0,900,Riemst,Limburg,Vlaams Gewest,Zuid-Oost Limburg,84,76,0,65,74,10,10,1,0,0
12014,V,50-59,1,0,3420,Heist-op-den-Berg,Antwerpen,Vlaams Gewest,Bonstato,394,232,0,207,360,25,34,0,0,0
13053,M,60-69,1,1,548,Laakdal,Antwerpen,Vlaams Gewest,Zuiderkempen,11,9,0,4,11,5,0,0,0,0
23016,V,80-89,1,1,1491,Dilbeek,Vlaams-Brabant,Vlaams Gewest,Pajottenland,267,941,0,332,266,606,1,3,0,0
24007,M,30-39,1,0,565,Begijnendijk,Vlaams-Brabant,Vlaams Gewest,Demerland,18,14,0,7,17,6,1,1,0,0
24014,V,40-49,1,0,786,Boortmeerbeek,Vlaams-Brabant,Vlaams Gewest,Leuven Noord,67,62,0,56,59,5,8,1,0,0
24020,V,50-59,1,0,1754,Diest,Vlaams-Brabant,Vlaams Gewest,Demerland,175,121,0,100,155,14,20,7,0,0
24038,M,0-9,0,0,1214,Herent,Vlaams-Brabant,Vlaams Gewest,Leuven Zuid,0,0,0,0,0,0,0,0,0,0
24130,M,30-39,1,0,478,Zoutleeuw,Vlaams-Brabant,Vlaams Gewest,Zuidoost Hageland,16,15,0,12,15,3,1,0,0,0
31042,M,70-79,1,1,137,Zuienkerke,West-Vlaanderen,Vlaams Gewest,Oostkust,3,50,0,5,3,44,0,1,0,0
32010,V,0-9,0,0,472,Koekelare,West-Vlaanderen,Vlaams Gewest,Houtland en Polder,0,0,0,0,0,0,0,0,0,0
37017,M,70-79,1,1,359,Wielsbeke,West-Vlaanderen,Vlaams Gewest,Regio Waregem,20,121,0,17,19,104,1,0,0,0
43002,V,30-39,1,0,822,Assenede,Oost-Vlaanderen,Vlaams Gewest,Oost-Meetjesland,91,94,0,84,86,8,5,2,0,0
46020,M,10-19,1,0,234,Sint-Gillis-Waas,Oost-Vlaanderen,Vlaams Gewest,N-O-Waasland,2,0,0,0,2,0,0,0,0,0
71034,V,0-9,0,0,841,Leopoldsburg,Limburg,Vlaams Gewest,West-Limburg,0,0,0,0,0,0,0,0,0,0
72020,V,70-79,1,1,1637,Lommel,Limburg,Vlaams Gewest,Noord-Limburg,60,760,0,258,60,497,0,5,0,0
73032,M,70-79,1,1,413,Hoeselt,Limburg,Vlaams Gewest,Zuid-Oost Limburg,13,204,0,62,13,142,0,0,0,0
72039,V,70-79,1,1,1237,Houthalen-Helchteren,Limburg,Vlaams Gewest,MidWestLim,41,432,0,20,41,411,0,1,0,0
11056,M,40-49,1,0,1199,Zwijndrecht,Antwerpen,Vlaams Gewest,N-O-Waasland,21,36,0,27,21,8,0,1,0,0
23096,M,30-39,1,0,1314,Zemst,Vlaams-Brabant,Vlaams Gewest,BraViO,34,51,0,42,29,9,5,0,0,0
31043,V,60-69,1,1,1551,Knokke-Heist,West-Vlaanderen,Vlaams Gewest,Oostkust,73,86,0,24,72,40,1,22,0,0
34009,M,0-9,0,0,663,Deerlijk,West-Vlaanderen,Vlaams Gewest,Regio Waregem,0,0,0,0,0,0,0,0,0,0
34013,V,10-19,1,0,274,Harelbeke,West-Vlaanderen,Vlaams Gewest,Regio Kortrijk,14,9,0,4,14,4,0,1,0,0
34027,V,30-39,1,0,2046,Menen,West-Vlaanderen,Vlaams Gewest,Regio Menen,247,172,0,143,237,18,10,11,0,0
34042,V,60-69,1,1,678,Zwevegem,West-Vlaanderen,Vlaams Gewest,Regio Waregem,31,55,0,12,31,40,0,3,0,0
35002,V,80-89,1,1,517,Bredene,West-Vlaanderen,Vlaams Gewest,Oostende-Bredene,76,432,0,55,76,376,0,1,0,0
37002,M,60-69,1,1,245,Dentergem,West-Vlaanderen,Vlaams Gewest,RITS,16,7,0,5,16,2,0,0,0,0
37007,V,10-19,0,0,427,Meulebeke,West-Vlaanderen,Vlaams Gewest,RITS,6,1,0,0,6,1,0,0,0,0
41082,M,80-89,1,1,446,Erpe-Mere,Oost-Vlaanderen,Vlaams Gewest,Regio Aalst,55,332,0,154,55,175,0,3,0,0
41082,M,90-100+,1,1,75,Erpe-Mere,Oost-Vlaanderen,Vlaams Gewest,Regio Aalst,46,32,0,27,46,5,0,0,0,0
42003,M,50-59,1,0,1154,Berlare,Oost-Vlaanderen,Vlaams Gewest,Dender,31,38,0,31,31,4,0,3,0,0
44085,M,60-69,1,0,970,Lievegem,Oost-Vlaanderen,Vlaams Gewest,West-Meetjesland,51,24,0,17,46,6,5,1,0,0
45064,M,30-39,1,0,296,Maarkedal,Oost-Vlaanderen,Vlaams Gewest,Vlaamse Ardennen,10,13,0,7,9,4,1,2,0,0
42011,M,80-89,1,1,413,Lebbeke,Oost-Vlaanderen,Vlaams Gewest,Dender,58,327,0,53,58,273,0,1,0,0
71016,M,80-89,1,1,1265,Genk,Limburg,Vlaams Gewest,Kemp en Duin,118,1088,0,507,117,570,1,11,0,0
71057,M,10-19,0,0,835,Tessenderlo,Limburg,Vlaams Gewest,West-Limburg,1,0,0,0,1,0,0,0,0,0
71066,M,60-69,1,0,762,Zonhoven,Limburg,Vlaams Gewest,Herkenrode,33,21,0,17,33,3,0,1,0,0
73083,M,40-49,1,0,2071,Tongeren,Limburg,Vlaams Gewest,Zuid-Oost Limburg,49,80,0,56,42,22,7,2,0,0
41002,M,40-49,1,0,5730,Aalst,Oost-Vlaanderen,Vlaams Gewest,Regio Aalst,157,237,0,176,140,49,17,12,0,0
45059,V,50-59,1,0,1102,Brakel,Oost-Vlaanderen,Vlaams Gewest,Panacea,145,103,0,63,138,32,7,8,0,0
72030,V,60-69,1,0,592,Peer,Limburg,Vlaams Gewest,Noord-Limburg,82,32,0,12,81,17,1,3,0,0
73083,V,40-49,1,0,2014,Tongeren,Limburg,Vlaams Gewest,Zuid-Oost Limburg,198,185,0,163,185,16,13,6,0,0
37018,M,20-29,1,0,839,Wingene,West-Vlaanderen,Vlaams Gewest,RITS,23,17,0,11,22,4,1,2,0,0
71020,V,80-89,1,1,325,Halen,Limburg,Vlaams Gewest,MidWestLim,49,241,0,50,49,190,0,1,0,0
43018,V,10-19,0,0,557,Zelzate,Oost-Vlaanderen,Vlaams Gewest,Oost-Meetjesland,1,0,0,0,1,0,0,0,0,0
45062,M,10-19,0,0,85,Horebeke,Oost-Vlaanderen,Vlaams Gewest,Vlaamse Ardennen,0,0,0,0,0,0,0,0,0,0
44043,V,50-59,1,0,1832,Merelbeke,Oost-Vlaanderen,Vlaams Gewest,Scheldekracht,291,143,0,99,274,35,17,9,0,0
11002,V,10-19,1,0,5393,Antwerpen,Antwerpen,Vlaams Gewest,Antwerpen Centrum-Noord-Oost-Zuid,82,29,0,16,79,11,3,2,0,0
11004,V,50-59,1,0,1051,Boechout,Antwerpen,Vlaams Gewest,Zuidoostrand Antwerpen,141,97,0,84,128,12,13,1,0,0
11007,V,30-39,1,0,768,Borsbeek,Antwerpen,Vlaams Gewest,Zuidoostrand Antwerpen,48,53,0,40,37,7,11,6,0,0
11007,M,20-29,1,0,610,Borsbeek,Antwerpen,Vlaams Gewest,Zuidoostrand Antwerpen,11,15,0,10,11,3,0,2,0,0
12014,V,0-9,0,0,2003,Heist-op-den-Berg,Antwerpen,Vlaams Gewest,Bonstato,0,0,0,0,0,0,0,0,0,0
11044,M,50-59,1,0,1408,Stabroek,Antwerpen,Vlaams Gewest,Antwerpen Centrum-Noord-Oost-Zuid,35,33,0,24,29,4,6,5,0,0
12009,M,50-59,1,0,1250,Duffel,Antwerpen,Vlaams Gewest,Pallieterland,56,53,0,36,47,13,9,4,0,0
11022,M,50-59,1,0,1353,Kalmthout,Antwerpen,Vlaams Gewest,Noorderkempen,38,27,0,23,33,4,5,0,0,0
13001,M,60-69,1,1,364,Arendonk,Antwerpen,Vlaams Gewest,Kempenland,6,9,0,6,6,3,0,0,0,0
12029,M,70-79,1,1,807,Putte,Antwerpen,Vlaams Gewest,Bonstato,22,154,0,7,22,146,0,1,0,0
23077,V,10-19,0,0,1718,Sint-Pieters-Leeuw,Vlaams-Brabant,Vlaams Gewest,Zennevallei,1,0,0,0,1,0,0,0,0,0
11030,V,70-79,1,1,370,Niel,Antwerpen,Vlaams Gewest,RupeLaar,29,9,0,4,29,5,0,0,0,0
11053,V,50-59,1,0,1630,Wuustwezel,Antwerpen,Vlaams Gewest,Noorderkempen,170,108,0,93,145,14,25,1,0,0
11053,M,40-49,1,0,1350,Wuustwezel,Antwerpen,Vlaams Gewest,Noorderkempen,21,41,0,31,19,7,2,3,0,0
11056,V,10-19,1,0,176,Zwijndrecht,Antwerpen,Vlaams Gewest,N-O-Waasland,6,2,0,1,6,1,0,0,0,0
13023,V,10-19,1,0,117,Merksplas,Antwerpen,Vlaams Gewest,Kempenland,7,1,0,0,7,1,0,0,0,0
11024,M,70-79,1,1,872,Kontich,Antwerpen,Vlaams Gewest,Zuidoostrand Antwerpen,38,116,0,27,38,87,0,2,0,0
23088,V,60-69,1,1,950,Vilvoorde,Vlaams-Brabant,Vlaams Gewest,BraViO,39,39,0,26,39,13,0,0,0,0
11054,M,50-59,1,0,1018,Zandhoven,Antwerpen,Vlaams Gewest,Voorkempen,23,29,0,18,22,11,1,0,0,0
13049,M,60-69,1,0,858,Westerlo,Antwerpen,Vlaams Gewest,Zuiderkempen,36,16,0,7,33,8,3,1,0,0
13053,V,20-29,1,0,858,Laakdal,Antwerpen,Vlaams Gewest,Zuiderkempen,104,71,0,58,92,12,12,1,0,0
23027,M,90-100+,1,1,95,Halle,Vlaams-Brabant,Vlaams Gewest,Zennevallei,46,64,0,50,46,14,0,0,0,0
23099,M,0-9,0,0,840,Kraainem,Vlaams-Brabant,Vlaams Gewest,Druivenstreek,0,0,0,0,0,0,0,0,0,0
11037,M,60-69,1,1,436,Rumst,Antwerpen,Vlaams Gewest,RupeLaar,12,27,0,16,8,10,4,1,0,0
23038,V,70-79,1,1,477,Kampenhout,Vlaams-Brabant,Vlaams Gewest,BraViO,18,108,0,4,18,104,0,0,0,0
24008,V,30-39,1,0,399,Bekkevoort,Vlaams-Brabant,Vlaams Gewest,Demerland,61,54,0,37,58,13,3,4,0,0
24033,M,40-49,1,0,931,Haacht,Vlaams-Brabant,Vlaams Gewest,Leuven Noord,38,33,0,27,35,6,3,0,0,0
33011,M,0-9,0,0,1695,Ieper,West-Vlaanderen,Vlaams Gewest,Westhoek,0,0,0,0,0,0,0,0,0,0
42010,M,80-89,1,1,277,Laarne,Oost-Vlaanderen,Vlaams Gewest,Scheldekracht,19,223,0,60,19,160,0,3,0,0
13029,V,10-19,1,0,116,Olen,Antwerpen,Vlaams Gewest,Middenkempen,4,2,0,2,4,0,0,0,0,0
13023,M,70-79,1,1,359,Merksplas,Antwerpen,Vlaams Gewest,Kempenland,10,107,0,5,10,102,0,0,0,0
23003,V,40-49,1,0,1817,Beersel,Vlaams-Brabant,Vlaams Gewest,Zennevallei,162,119,0,89,150,28,12,2,0,0
23097,M,10-19,1,0,154,Roosdaal,Vlaams-Brabant,Vlaams Gewest,Pajottenland,0,0,0,0,0,0,0,0,0,0
23103,M,60-69,1,1,402,Wezembeek-Oppem,Vlaams-Brabant,Vlaams Gewest,Druivenstreek,27,43,0,12,25,31,2,0,0,0
23103,V,80-89,1,1,396,Wezembeek-Oppem,Vlaams-Brabant,Vlaams Gewest,Druivenstreek,62,254,0,57,62,196,0,1,0,0
31012,V,60-69,1,0,520,Jabbeke,West-Vlaanderen,Vlaams Gewest,WE40,61,44,0,26,60,16,1,2,0,0
36015,V,90-100+,1,1,548,Roeselare,West-Vlaanderen,Vlaams Gewest,Midden WVL,284,279,0,259,284,20,0,0,0,0
41034,M,10-19,0,0,910,Lede,Oost-Vlaanderen,Vlaams Gewest,Regio Aalst,1,0,0,0,1,0,0,0,0,0
13010,M,30-39,1,0,601,Grobbendonk,Antwerpen,Vlaams Gewest,Middenkempen,15,18,0,13,14,4,1,1,0,0
23023,M,20-29,1,0,446,Galmaarden,Vlaams-Brabant,Vlaams Gewest,Pajottenland,16,15,0,11,13,3,3,1,0,0
23081,M,0-9,0,0,698,Steenokkerzeel,Vlaams-Brabant,Vlaams Gewest,BraViO,0,0,0,0,0,0,0,0,0,0
24016,V,70-79,1,1,337,Boutersem,Vlaams-Brabant,Vlaams Gewest,Zuidoost Hageland,11,37,0,2,11,33,0,2,0,0
13053,V,90-100+,1,1,103,Laakdal,Antwerpen,Vlaams Gewest,Zuiderkempen,54,50,0,41,54,9,0,0,0,0
23052,M,50-59,1,0,1245,Merchtem,Vlaams-Brabant,Vlaams Gewest,AMALO,47,44,0,26,47,15,0,3,0,0
23077,M,60-69,1,0,1077,Sint-Pieters-Leeuw,Vlaams-Brabant,Vlaams Gewest,Zennevallei,62,31,0,18,58,10,4,3,0,0
24043,M,60-69,1,1,283,Holsbeek,Vlaams-Brabant,Vlaams Gewest,Leuven Noord,9,5,0,4,9,1,0,0,0,0
37010,V,90-100+,1,1,43,Oostrozebeke,West-Vlaanderen,Vlaams Gewest,RITS,25,29,0,16,25,13,0,0,0,0
38025,V,10-19,0,0,440,Veurne,West-Vlaanderen,Vlaams Gewest,Westkust&Polder,0,1,0,0,0,1,0,0,0,0
41002,V,50-59,1,0,6258,Aalst,Oost-Vlaanderen,Vlaams Gewest,Regio Aalst,646,438,0,269,579,156,67,13,0,0
42004,M,40-49,1,0,983,Buggenhout,Oost-Vlaanderen,Vlaams Gewest,Dender,33,25,0,19,31,5,2,1,0,0
44034,M,10-19,1,0,315,Lochristi,Oost-Vlaanderen,Vlaams Gewest,Scheldekracht,4,4,0,1,4,3,0,0,0,0
44043,V,20-29,1,0,1358,Merelbeke,Oost-Vlaanderen,Vlaams Gewest,Scheldekracht,161,152,0,129,146,13,15,10,0,0
44083,V,10-19,0,0,1803,Deinze,Oost-Vlaanderen,Vlaams Gewest,Schelde-Leie,7,1,0,0,7,1,0,0,0,0
45061,V,60-69,1,1,168,Wortegem-Petegem,Oost-Vlaanderen,Vlaams Gewest,Vlaamse Ardennen,7,3,0,3,7,0,0,0,0,0
71002,M,60-69,1,0,296,As,Limburg,Vlaams Gewest,Kemp en Duin,15,6,0,6,15,0,0,0,0,0
33041,V,40-49,1,0,214,Vleteren,West-Vlaanderen,Vlaams Gewest,Westhoek,23,25,0,22,19,2,4,1,0,0
72003,V,60-69,1,1,409,Bocholt,Limburg,Vlaams Gewest,Noord-Limburg,9,11,0,9,9,2,0,0,0,0
73006,V,60-69,1,0,1089,Bilzen,Limburg,Vlaams Gewest,Zuid-Oost Limburg,99,67,0,51,85,11,14,5,0,0
73022,M,40-49,1,0,501,Heers,Limburg,Vlaams Gewest,Haspengouw,8,11,0,6,8,4,0,1,0,0
11052,M,50-59,1,0,995,Wommelgem,Antwerpen,Vlaams Gewest,Antwerpen Centrum-Noord-Oost-Zuid,27,40,0,31,23,5,4,4,0,0
13004,V,50-59,1,0,1360,Beerse,Antwerpen,Vlaams Gewest,Kempenland,156,90,0,71,135,19,21,0,0,0
23102,V,40-49,1,0,1105,Wemmel,Vlaams-Brabant,Vlaams Gewest,Regio Grimbergen,87,57,0,44,78,10,9,3,0,0
72018,V,50-59,1,0,1018,Kinrooi,Limburg,Vlaams Gewest,Maasland,92,124,0,104,86,17,6,3,0,0
11002,V,10-19,0,0,24049,Antwerpen,Antwerpen,Vlaams Gewest,Antwerpen Centrum-Noord-Oost-Zuid,11,1,0,1,10,0,1,0,0,0
11004,M,10-19,1,0,185,Boechout,Antwerpen,Vlaams Gewest,Zuidoostrand Antwerpen,0,2,0,1,0,1,0,0,0,0
11007,M,50-59,1,0,708,Borsbeek,Antwerpen,Vlaams Gewest,Zuidoostrand Antwerpen,19,29,0,23,19,5,0,1,0,0
11030,M,50-59,1,0,711,Niel,Antwerpen,Vlaams Gewest,RupeLaar,28,27,0,22,25,4,3,1,0,0
11013,M,40-49,1,0,1219,Edegem,Antwerpen,Vlaams Gewest,Zuidoostrand Antwerpen,41,48,0,42,35,3,6,3,0,0
11039,M,10-19,1,0,219,Schilde,Antwerpen,Vlaams Gewest,Voorkempen,2,2,0,2,2,0,0,0,0,0
11025,M,80-89,1,1,171,Lint,Antwerpen,Vlaams Gewest,Zuidoostrand Antwerpen,27,153,0,20,27,133,0,0,0,0
11053,V,30-39,1,0,1330,Wuustwezel,Antwerpen,Vlaams Gewest,Noorderkempen,126,131,0,116,113,14,13,1,0,0
11035,M,50-59,1,0,1500,Ranst,Antwerpen,Vlaams Gewest,Pallieterland,47,36,0,28,43,8,4,0,0,0
13001,V,70-79,1,1,616,Arendonk,Antwerpen,Vlaams Gewest,Kempenland,19,195,0,2,19,193,0,0,0,0
11021,V,70-79,1,1,403,Hove,Antwerpen,Vlaams Gewest,Zuidoostrand Antwerpen,20,73,0,8,19,64,1,1,0,0
12026,V,50-59,1,0,1781,Nijlen,Antwerpen,Vlaams Gewest,Pallieterland,208,133,0,114,174,17,34,2,0,0
11038,M,80-89,1,1,165,Schelle,Antwerpen,Vlaams Gewest,RupeLaar,17,128,0,29,17,99,0,0,0,0
13031,V,80-89,1,1,398,Oud-Turnhout,Antwerpen,Vlaams Gewest,Kempenland,74,230,0,55,74,175,0,0,0,0
13004,M,50-59,1,0,1356,Beerse,Antwerpen,Vlaams Gewest,Kempenland,28,42,0,28,26,10,2,4,0,0
41082,V,60-69,1,1,589,Erpe-Mere,Oost-Vlaanderen,Vlaams Gewest,Regio Aalst,27,14,0,8,27,6,0,0,0,0
11055,V,30-39,1,0,1172,Zoersel,Antwerpen,Vlaams Gewest,Voorkempen,125,113,0,96,115,13,10,4,0,0
12005,V,70-79,1,1,792,Bonheiden,Antwerpen,Vlaams Gewest,Bonstato,45,173,0,18,45,153,0,2,0,0
13031,M,20-29,1,0,694,Oud-Turnhout,Antwerpen,Vlaams Gewest,Kempenland,13,22,0,18,13,3,0,1,0,0
11056,M,60-69,1,0,728,Zwijndrecht,Antwerpen,Vlaams Gewest,N-O-Waasland,16,21,0,18,15,2,1,1,0,0
13036,M,90-100+,1,1,33,Retie,Antwerpen,Vlaams Gewest,Baldemore,10,30,0,1,10,29,0,0,0,0
23105,V,80-89,1,1,325,Affligem,Vlaams-Brabant,Vlaams Gewest,AMALO,38,203,0,26,37,177,1,0,0,0
11053,V,60-69,1,1,598,Wuustwezel,Antwerpen,Vlaams Gewest,Noorderkempen,17,34,0,16,17,17,0,1,0,0
33037,M,60-69,1,1,307,Zonnebeke,West-Vlaanderen,Vlaams Gewest,Westhoek,12,23,0,7,12,15,0,1,0,0
11053,M,20-29,1,0,1347,Wuustwezel,Antwerpen,Vlaams Gewest,Noorderkempen,24,34,0,23,22,10,2,1,0,0
11055,M,10-19,0,0,977,Zoersel,Antwerpen,Vlaams Gewest,Voorkempen,0,0,0,0,0,0,0,0,0,0
24001,M,10-19,1,0,277,Aarschot,Vlaams-Brabant,Vlaams Gewest,Demerland,3,1,0,0,3,1,0,0,0,0
12026,M,0-9,0,0,1174,Nijlen,Antwerpen,Vlaams Gewest,Pallieterland,0,0,0,0,0,0,0,0,0,0
23050,M,30-39,1,0,1078,Meise,Vlaams-Brabant,Vlaams Gewest,Regio Grimbergen,41,47,0,39,39,8,2,0,0,0
23100,V,0-9,0,0,239,Linkebeek,Vlaams-Brabant,Vlaams Gewest,Zennevallei,0,0,0,0,0,0,0,0,0,0
13029,M,90-100+,1,1,36,Olen,Antwerpen,Vlaams Gewest,Middenkempen,11,32,0,32,11,0,0,0,0,0
13036,M,20-29,1,0,622,Retie,Antwerpen,Vlaams Gewest,Baldemore,8,16,0,11,7,5,1,0,0,0
24043,M,10-19,1,0,110,Holsbeek,Vlaams-Brabant,Vlaams Gewest,Leuven Noord,2,2,0,1,2,1,0,0,0,0
23038,V,90-100+,1,1,74,Kampenhout,Vlaams-Brabant,Vlaams Gewest,BraViO,32,58,0,55,32,3,0,0,0,0
23050,V,60-69,1,1,590,Meise,Vlaams-Brabant,Vlaams Gewest,Regio Grimbergen,29,27,0,18,26,8,3,1,0,0
23103,M,60-69,1,0,462,Wezembeek-Oppem,Vlaams-Brabant,Vlaams Gewest,Druivenstreek,27,21,0,8,27,13,0,0,0,0
24014,V,20-29,1,0,652,Boortmeerbeek,Vlaams-Brabant,Vlaams Gewest,Leuven Noord,59,79,0,67,56,11,3,1,0,0
24104,M,70-79,1,1,791,Tervuren,Vlaams-Brabant,Vlaams Gewest,Druivenstreek,25,156,0,29,23,127,2,0,0,0
31040,V,10-19,0,0,980,Zedelgem,West-Vlaanderen,Vlaams Gewest,WE40,0,1,0,1,0,0,0,0,0,0
32010,M,90-100+,1,1,26,Koekelare,West-Vlaanderen,Vlaams Gewest,Houtland en Polder,8,28,0,17,8,11,0,0,0,0
32030,M,10-19,1,0,45,Lo-Reninge,West-Vlaanderen,Vlaams Gewest,Westhoek,0,0,0,0,0,0,0,0,0,0
33016,M,20-29,1,0,62,Mesen,West-Vlaanderen,Vlaams Gewest,Westhoek,1,1,0,1,1,0,0,0,0,0
34009,M,60-69,1,1,288,Deerlijk,West-Vlaanderen,Vlaams Gewest,Regio Waregem,5,13,0,5,4,8,1,0,0,0
36008,V,50-59,1,0,1926,Izegem,West-Vlaanderen,Vlaams Gewest,RITS,251,146,0,123,228,14,23,9,0,0
37007,V,10-19,1,0,97,Meulebeke,West-Vlaanderen,Vlaams Gewest,RITS,8,3,0,2,8,1,0,0,0,0
37011,M,60-69,1,1,194,Pittem,West-Vlaanderen,Vlaams Gewest,RITS,2,8,0,6,2,2,0,0,0,0
37015,V,10-19,0,0,819,Tielt,West-Vlaanderen,Vlaams Gewest,RITS,5,0,0,0,5,0,0,0,0,0
41018,M,40-49,1,0,2301,Geraardsbergen,Oost-Vlaanderen,Vlaams Gewest,Dender Zuid,65,99,0,69,63,26,2,4,0,0
41027,V,40-49,1,0,1277,Herzele,Oost-Vlaanderen,Vlaams Gewest,Panacea,126,159,0,116,111,38,15,5,0,0
41063,M,0-9,0,0,505,Sint-Lievens-Houtem,Oost-Vlaanderen,Vlaams Gewest,Panacea,0,0,0,0,0,0,0,0,0,0
42026,V,30-39,1,0,757,Wichelen,Oost-Vlaanderen,Vlaams Gewest,Scheldekracht,83,83,0,63,72,18,11,2,0,0
42028,M,50-59,1,0,1530,Zele,Oost-Vlaanderen,Vlaams Gewest,Dender,41,32,0,21,40,6,1,5,0,0
43014,M,80-89,1,1,159,Sint-Laureins,Oost-Vlaanderen,Vlaams Gewest,Oost-Meetjesland,11,128,0,39,10,88,1,1,0,0
45059,V,0-9,0,0,652,Brakel,Oost-Vlaanderen,Vlaams Gewest,Panacea,0,0,0,0,0,0,0,0,0,0
41018,V,70-79,1,1,1580,Geraardsbergen,Oost-Vlaanderen,Vlaams Gewest,Dender Zuid,107,304,0,6,107,297,0,1,0,0
45065,V,0-9,0,0,408,Zwalm,Oost-Vlaanderen,Vlaams Gewest,Vlaamse Ardennen,0,0,0,0,0,0,0,0,0,0
71037,M,0-9,0,0,827,Lummen,Limburg,Vlaams Gewest,MidWestLim,0,0,0,0,0,0,0,0,0,0
72021,V,20-29,1,0,1341,Maaseik,Limburg,Vlaams Gewest,Maasland,103,140,0,118,91,21,12,1,0,0
23016,V,10-19,0,0,1941,Dilbeek,Vlaams-Brabant,Vlaams Gewest,Pajottenland,0,0,0,0,0,0,0,0,0,0
24043,M,50-59,1,0,777,Holsbeek,Vlaams-Brabant,Vlaams Gewest,Leuven Noord,40,37,0,32,38,5,2,0,0,0
31006,M,0-9,0,0,519,Damme,West-Vlaanderen,Vlaams Gewest,Oostkust,0,0,0,0,0,0,0,0,0,0
23060,M,20-29,1,0,784,Opwijk,Vlaams-Brabant,Vlaams Gewest,AMALO,15,36,0,26,13,9,2,1,0,0
